entity_name	entity_name_fb	freebase_mid
['New Rochelle']	New_Rochelle	/m/0yc84
['New South Wales']	New_South_Wales	/m/05fly
['New York City blackout of 1977']	not_linked	not_linked
['New York City']	New_York_City	/m/02_286
['New York Giants']	New_York_Giants	/m/05gg4
['New York Jets']	New_York_Jets	/m/05g49
['New York Knicks']	New_York_Knicks	/m/0jm3v
['New York Mets']	New_York_Mets	/m/05g76
['New York Rangers']	New_York_Rangers	/m/0hmtk
['New York University']	New_York_University	/m/0bwfn
['New York Yankees']	New_York_Yankees	/m/0cqt41
['New York']	New_York	/m/059rby
['New Zealand cuisine']	not_linked	not_linked
['New Zealand dollar']	Australian_dollar	/m/0kz1h
['New Zealand']	New_Zealand	/m/0ctw_b
['Newark']	Newark	/m/0hptm
['Newcastle upon Tyne']	Newcastle_upon_Tyne	/m/0j7ng
['Newt Gingrich']	not_linked	not_linked
['Newton Heath L&YR F.C.']	not_linked	not_linked
['Ngurah Rai International Airport']	not_linked	not_linked
['Niall Ferguson']	not_linked	not_linked
['Niccolò Machiavelli']	not_linked	not_linked
['Nicholas Hoult']	not_linked	not_linked
['Nicholas Sparks']	not_linked	not_linked
['Nick Cannon']	Nick_Cannon	/m/01d1st
['Nick Carter']	not_linked	not_linked
['Nick Clegg']	not_linked	not_linked
['Nick Grimshaw']	not_linked	not_linked
['Nick Lachey']	Nick_Lachey	/m/039bpc
['Nicki Minaj']	Nicki_Minaj	/m/047sxrj
['Nicolas Cage']	Nicolas_Cage	/m/01vvb4m
['Nicolas Sarkozy']	not_linked	not_linked
['Nicolaus Copernicus']	Galileo_Galilei	/m/034ks
['Nicole Kidman']	Nicole_Kidman	/m/05dbf
['Nicomedia']	not_linked	not_linked
['Niels Henrik David Bohr']	Niels_Henrik_David_Bohr	/m/059y0
['Niger River']	Niger	/m/05cc1
['Nigeria']	Nigeria	/m/05cgv
['Nike, Inc.']	Nike	/m/0lwkh
['Nikola Tesla']	Nikola_Tesla	/m/05d1y
['Nikolai Gogol']	Nikolai_Gogol	/m/0113sg
['Niles Crane']	not_linked	not_linked
['Nina Dobrev']	not_linked	not_linked
['Nina Simone']	Nina_Simone	/m/03f3_p3
['Nine Mile']	not_linked	not_linked
['Nineveh']	not_linked	not_linked
['Nissan Motor Co., Ltd.']	not_linked	not_linked
['Noah Bennet']	not_linked	not_linked
['Nobel Peace Prize']	Nobel_Peace_Prize	/m/05f3q
['Nogales']	not_linked	not_linked
['Nolan Ryan']	not_linked	not_linked
['Nordic countries']	Scandinavia	/m/06mx8
['Norm Peterson']	not_linked	not_linked
['Norman Bird']	not_linked	not_linked
['Normandy']	Normandy	/m/05g56
['Norodom Sihamoni']	not_linked	not_linked
['Norristown']	Norristown	/m/0_75d
['North Africa']	North_Africa	/m/05g2v
['North America']	North_America-US	/m/059g4
['North American Free Trade Agreement']	not_linked	not_linked
['North Atlantic Treaty Organization (NATO)']	North_Atlantic_Treaty_Organization_(NATO)	/m/059dn
['North Dakota State University']	North_Dakota_State_University	/m/01xysf
['North Dakota']	North_Dakota	/m/05fky
['North Korea']	North_Korea	/m/05b7q
['North Port']	not_linked	not_linked
['North West England']	North_Yorkshire	/m/0125q1
['Northeastern United States']	not_linked	not_linked
['Northern Ireland']	Northern_Ireland	/m/05bcl
['Northern Territory']	Northern_Territory	/m/05ff6
['Northern cardinal']	Cardinal	/m/03wkwg
['Norway']	Norway	/m/05b4w
['Novak Djokovic']	Novak_Djokovic	/m/09n70c
['Novato']	not_linked	not_linked
['O Canada']	not_linked	not_linked
['Oahu']	Oahu	/m/0dfcn
['Oak Ridge Cemetery']	Arlington_National_Cemetery	/m/0lbp_
['Oakland County']	Oakland_County	/m/0nj7b
['Oakland Raiders']	Oakland_Raiders	/m/05l71
['Oakland']	Oakland	/m/0dc95
['Obi-Wan Kenobi']	not_linked	not_linked
['Oceania']	Oceania	/m/05nrg
['Ohio River']	Ohio_River	/m/05lx3
['Ohio University']	Ohio_University	/m/02fy0z
['Ohio']	Ohio	/m/05kkh
['Okemos']	not_linked	not_linked
['Oklahoma City Thunder']	Oklahoma_City_Thunder	/m/04cxw5b
['Oklahoma City']	Oklahoma_City	/m/0fvzg
['Oklahoma']	Oklahoma	/m/05mph
['Old Bilbo']	not_linked	not_linked
['Old English']	not_linked	not_linked
['Oliver Twist']	Oliver_Twist	/m/07jqjx
['Ollanta Humala']	not_linked	not_linked
['Olympia']	Olympia	/m/0fw1y
['Olympic Games']	2012_Summer_Olympics	/m/06sks6
['Olympic National Park']	not_linked	not_linked
['Olympique de Marseille']	Olympique_de_Marseille	/m/02gys2
['Omar Epps']	Mike_Epps	/m/06l9n8
['Omega SA']	not_linked	not_linked
['One Life to Live']	One_Life_to_Live	/m/01y6dz
['One for the Money']	not_linked	not_linked
['Oneida County']	Oneida_County	/m/0fc_9
['Ontario International Airport']	Airport	/m/0pd57
['Ontario']	Ontario	/m/05kr_
['Orange County']	Orange_County	/m/0jrtv
['Oregon State University']	Oregon_State_University	/m/01hx2t
['Oregon']	Oregon	/m/05kj_
['Organization founder']	not_linked	not_linked
['Orlando Magic']	Orlando_Magic	/m/0jm4b
['Orlando']	Orlando	/m/03prz_
['Osama bin Laden']	not_linked	not_linked
['Oscar Pistorius']	not_linked	not_linked
['Ottawa']	Ottawa	/m/05ksh
['Otto Frank']	not_linked	not_linked
['Ottoman Empire']	Ottoman_Empire	/m/05kyr
['Ovarian cancer']	Ovarian_cancer	/m/025hl8
['Overbrook High School']	Beverly_Hills_High_School	/m/0fr9jp
['Owen Schmitt']	not_linked	not_linked
['Owensboro']	Owensboro	/m/0pqz3
['PPL Park']	not_linked	not_linked
['Pablo Picasso']	Pablo_Picasso-GB	/m/060_7
['Pacific Ocean']	Pacific_Ocean	/m/05rgl
['Pacific Time Zone']	Pacific_Time_Zone	/m/02lcqs
['Paddington']	Paddington	/m/0nbrp
['Padmé Amidala']	not_linked	not_linked
['Paige Matthews']	not_linked	not_linked
['Painting']	Painting	/m/05qdh
['Pakistan']	Pakistan	/m/05sb1
['Palace']	not_linked	not_linked
['Palestrina']	not_linked	not_linked
['Palm Springs']	Palm_Springs	/m/0r3tq
['Palo Alto']	Palo_Alto	/m/0f04c
['Pamela Courson']	not_linked	not_linked
['Pamiers']	not_linked	not_linked
['Panama Canal']	not_linked	not_linked
['Panama City Beach']	Panama_City	/m/0fr_b
['Panama']	Panama	/m/05qx1
['Pancreatic cancer']	Pancreatic_cancer	/m/01_qc_
['Paraguay']	Paraguay	/m/05v10
['Paraná River']	Rio_Grande_do_Sul	/m/01l_9d
['Paris Saint-Germain F.C.']	Paris_Saint-Germain_F.C.	/m/01_1kk
['Paris']	Paris	/m/05qtj
['Parisii']	not_linked	not_linked
['Parliament of Nepal']	Nepal	/m/016zwt
['Parliamentary republic']	Parliamentary_system	/m/018wl5
['Parliamentary system']	Parliamentary_system	/m/018wl5
['Pat Nixon']	Nixon	/m/016z9n
['Patrick Henry']	not_linked	not_linked
['Patrick Swayze']	Patrick_Swayze	/m/02h3tp
['Paul Blart: Mall Cop']	not_linked	not_linked
['Paul Fusco']	not_linked	not_linked
['Paul Keating']	not_linked	not_linked
['Paul McCartney']	Paul_McCartney	/m/03j24kf
['Paul Revere']	not_linked	not_linked
['Paul Rudd']	Paul_Rudd	/m/032w8h
['Paul Ryan']	not_linked	not_linked
['Paul Teutul, Jr.']	not_linked	not_linked
['Paul Wesley']	not_linked	not_linked
['Paul the Apostle']	Paul	/m/065_cjc
['Paula Deen']	not_linked	not_linked
['Pauley Perrette']	not_linked	not_linked
['Paulina Gretzky']	not_linked	not_linked
['Pavlova']	not_linked	not_linked
['Peeta Mellark']	not_linked	not_linked
['Penelope Scotland Disick']	not_linked	not_linked
['Pennsylvania State University']	Pennsylvania_State_University	/m/04hgpt
['Pennsylvania']	Pennsylvania	/m/05tbn
['Penny']	not_linked	not_linked
['Peoria']	Peoria	/m/0sf9_
['Pepsi Center']	not_linked	not_linked
['Percy Jackson']	Percy_Jackson_&_the_Olympians:_The_Lightning_Thief	/m/0642xf3
['Perpignan']	not_linked	not_linked
['Persian Language']	Persian_Language	/m/032f6
['Perth']	Perth	/m/0g133
['Peru']	Peru	/m/016wzw
['Peruvian nuevo sol']	not_linked	not_linked
['Pete Rose']	not_linked	not_linked
['Peter Crouch']	not_linked	not_linked
['Peter Frampton']	Peter_Frampton	/m/01797x
['Peter Griffin']	not_linked	not_linked
['Peter King']	not_linked	not_linked
['Petersburg High School']	Stuyvesant_High_School	/m/026036
['Peyton Manning']	not_linked	not_linked
['Phil Harris']	not_linked	not_linked
['Phil Mickelson']	not_linked	not_linked
['Philadelphia 76ers']	Philadelphia_76ers	/m/0jm4v
['Philadelphia Church of God']	Churches_of_Christ	/m/021_0p
['Philadelphia Eagles']	Philadelphia_Eagles	/m/05tg3
['Philadelphia Flyers']	Philadelphia_Flyers	/m/0hn2q
['Philadelphia Phillies']	Philadelphia_Phillies	/m/05xvj
['Philadelphia Union']	Philadelphia_Union	/m/03mck3c
['Philadelphia']	Philadelphia	/m/02d413
['Philip II of Spain']	not_linked	not_linked
['Philip the Apostle']	not_linked	not_linked
['Philippine peso']	not_linked	not_linked
['Philippines']	Philippines	/m/05v8c
['Phillips Exeter Academy']	Phillips_Exeter_Academy	/m/01cyd5
['Phnom Penh']	Phnom_Penh	/m/0dlwj
['Phoebe Halliwell']	not_linked	not_linked
['Phoenicia']	not_linked	not_linked
['Phoenician alphabet']	not_linked	not_linked
['Phoenix Sky Harbor International Airport']	not_linked	not_linked
['Phoenix Suns']	Phoenix_Suns	/m/0jml5
['Phoenix']	Phoenix	/m/0d35y
['Physician']	Physician	/m/05t4q
['Physics']	Physics	/m/05qjt
['Pinellas County']	Pinellas_County	/m/0jxgx
['Pink Floyd']	Pink_Floyd	/m/01wv9xn
['Pinus palustris']	not_linked	not_linked
['Pittsburgh Steelers']	Pittsburgh_Steelers	/m/05tfm
['Pittsburgh']	Pittsburgh	/m/068p2
['Pixar']	Pixar	/m/0kk9v
['Pixie Lott']	not_linked	not_linked
['Place de la Concorde']	not_linked	not_linked
['Plainfield']	Plainfield	/m/0h6l4
['Plano']	Plano	/m/013m4v
['Platte County']	Genesee_County	/m/0njpq
['Plaxico Burress']	not_linked	not_linked
['Pleistarchus']	not_linked	not_linked
['Plymouth']	Plymouth	/m/01m8dg
['Pneumonia']	Pneumonia	/m/0dq9p
['Point guard']	Point_guard	/m/02sf_r
['Poison']	not_linked	not_linked
['Poland Seminary High School']	University_of_Warsaw	/m/025ttz4
['Poland']	Poland	/m/05qhw
['Polis Massa']	not_linked	not_linked
['Polish Language']	Polish_Language	/m/05qqm
['Political Science']	Political_Science	/m/062z7
['Political corruption']	not_linked	not_linked
['Politician']	not_linked	not_linked
['Pope Benedict XVI']	Pope	/m/05rd8
['Pope John Paul II']	Pope	/m/05rd8
['Port Charlotte']	Charlottetown	/m/0fnx1
['Port Conway']	not_linked	not_linked
['Port Lavaca']	not_linked	not_linked
['Port St. John']	Saint_John	/m/074r0
['Port St. Lucie']	St._John's	/m/0j8p6
['Portchester']	not_linked	not_linked
['Portia Simpson-Miller']	not_linked	not_linked
['Portland Press Herald']	not_linked	not_linked
['Portrait']	Portrait	/m/01dv4h
['Portsmouth F.C.']	Portsmouth_F.C.	/m/02qhlm
['Portugal']	Portugal	/m/05r4w
['Portuguese Empire']	Kingdom_of_Portugal	/m/0285m87
['Portuguese Language']	Portuguese_Language	/m/05zjd
['Portuguese-Galician Group']	Kingdom_of_Portugal	/m/0285m87
['Post-Impressionism']	not_linked	not_linked
['Potomac River']	Columbia_River	/m/01n86
['Pound sterling']	UK_£	/m/01nv4h
['Premier League Golden Boot']	not_linked	not_linked
['President of Brazil']	not_linked	not_linked
['President of Israel']	Yasser_Arafat	/m/08849
['President of Pakistan']	Omar_Sharif	/m/019_1h
['President of the United States']	President_of_the_United_States	/m/060d2
['Preston, Lancashire']	City_of_Preston,_Lancashire	/m/0crjn65
['Pretty Little Liars']	Pretty_Little_Liars	/m/09v38qj
['Prime Minister of Canada']	Prime_Minister_of_Canada	/m/060m4
['Prime Minister of Jamaica']	Prime_Minister_of_Canada	/m/060m4
['Prime Minister of Pakistan']	Prime_Minister_of_Canada	/m/060m4
['Princeton University']	Princeton_University	/m/05zl0
['Princeton']	Princeton	/m/0ljsz
['Printing press']	not_linked	not_linked
['Private Parts']	not_linked	not_linked
['Priyanka Gandhi']	Gandhi	/m/0209hj
['Professor Albus Dumbledore']	not_linked	not_linked
['Prostate cancer']	Prostate_cancer	/m/0m32h
['Protestant Organizations']	Protestantism	/m/05sfs
['Proto-Canaanite alphabet']	not_linked	not_linked
['Province of Massachusetts Bay']	Massachusetts	/m/05k7sb
['Provo']	Provo	/m/0l39b
['Psych']	Psychology	/m/05qfh
['Psychedelic Session-compilation album']	Psychedelic_rock	/m/05w3f
['Ptolemy']	not_linked	not_linked
['Puerto Galera, Oriental Mindoro']	not_linked	not_linked
['Puerto Rico']	Puerto_Rico	/m/05r7t
['Punahou School']	Punahou_School	/m/02d9nr
['Puntland']	not_linked	not_linked
['Purdue University']	Purdue_University	/m/05x_5
['Putnam County']	Putnam_County	/m/0f6_j
['Pyongyang']	Pyongyang	/m/0cw5k
['Pyotr Ilyich Tchaikovsky']	Pyotr_Ilyich_Tchaikovsky	/m/063tn
['Qatar']	Qatar	/m/0697s
['Qatari riyal']	not_linked	not_linked
['Qin Shi Huang']	not_linked	not_linked
['Quadrennial']	not_linked	not_linked
['Quantum mechanics']	not_linked	not_linked
['Quarterback']	Quarterback	/m/06b1q
['Queen Elizabeth The Queen Mother']	Elizabeth_II	/m/0d1_f
['Queen Latifah']	Queen_Latifah	/m/01wgcvn
['Queen Lillian']	not_linked	not_linked
['Queen Victoria']	Queen_Victoria	/m/0cw10
['Queensland']	Queensland	/m/0g39h
['Quentin Tarantino']	Quentin_Tarantino	/m/0693l
['Qui-Gon Jinn']	not_linked	not_linked
['Québec']	Québec	/m/0694j
['R. Kelly']	R._Kelly	/m/0ffgh
['Rabat']	Rabat	/m/0fs44
['Race car driver']	not_linked	not_linked
['Rachael Biester']	not_linked	not_linked
['Rachel Gatina']	not_linked	not_linked
['Radio 1′s Hackney Weekend 2012']	not_linked	not_linked
['Rafael Correa']	not_linked	not_linked
['Rafael Furcal']	not_linked	not_linked
['Rafael Nadal']	Rafael_Nadal	/m/051q39
['Rainn Wilson']	Rainn_Wilson	/m/083chw
['Raj Kundra']	not_linked	not_linked
['Rajya Sabha']	Indian_National_Congress	/m/0135dr
['Ralph Macchio']	not_linked	not_linked
['Ralph Waite']	not_linked	not_linked
['Ramsey County']	Ramsey_County	/m/0nh57
['Randy Lerner']	Michael_Lerner	/m/04z542
['Randy Savage']	not_linked	not_linked
['Rangers Ballpark in Arlington']	not_linked	not_linked
['Raphael']	Raphael	/m/0c43g
['Raquel Welch']	Raquel_Welch	/m/012s5j
['Rasheed Wallace']	not_linked	not_linked
['Raven / Mystique']	not_linked	not_linked
['Ray Allen']	Ray_Allen	/m/03lh3v
['Ray Barone']	not_linked	not_linked
['Ray Romano']	Ray_Romano	/m/01h910
['Raúl Castro']	Fidel_Castro	/m/09k0f
['Raúl Ibañez']	not_linked	not_linked
['Reading']	Reading	/m/0b_yz
['Real Madrid C.F.']	Real_Madrid_C.F.	/m/06l22
['Reba McEntire']	Reba_McEntire	/m/01dpsv
['Rebecca Adlington']	not_linked	not_linked
['Rebecca Olson Gupta']	Rebecca_Eaton	/m/05bnx3j
['Redmond']	not_linked	not_linked
['Reed College']	Reed_College	/m/06bw5
['Reese Witherspoon']	Reese_Witherspoon	/m/0n6f8
['Reggie Bush']	not_linked	not_linked
['Regina Hall']	not_linked	not_linked
['Renate Blauel']	not_linked	not_linked
['Renesmee Carlie Cullen']	not_linked	not_linked
['Renminbi']	not_linked	not_linked
['Reno']	Reno	/m/06kx2
['Renée Zellweger']	not_linked	not_linked
['Republic of Genoa']	Genoa	/m/0hknf
['Republic of Ireland']	Republic_of_Ireland	/m/03rt9
['Republic of Venice']	Republic_of_Venice	/m/02wm6l
['Respiratory failure']	Respiratory_failure	/m/019dmc
['Reuven Rivlin']	not_linked	not_linked
['Revelstoke']	not_linked	not_linked
['Rich Rodriguez']	not_linked	not_linked
['Richard Arkwright']	not_linked	not_linked
['Richard Burton']	Richard_Burton	/m/0cg9f
['Richard Hammond']	Richard_Hammond	/m/02508x
['Richard Harris']	Richard_Harris	/m/010xjr
['Richard Marx']	Richard_Marx	/m/03t852
['Richard Nixon']	Richard_Nixon	/m/06c97
['Richard Pryor']	Richard_Pryor	/m/01hmk9
['Richard Wagner']	Richard_Wagner	/m/06c44
['Richard Wright']	Richard_Wright	/m/032t2z
['Richard']	not_linked	not_linked
['Richmond']	Richmond	/m/0gdk0
['Rick Leland']	not_linked	not_linked
['Rick Perry']	not_linked	not_linked
['Rick Santorum']	not_linked	not_linked
['Rick Scott']	not_linked	not_linked
['Rickie Fowler']	not_linked	not_linked
['Right guard']	not_linked	not_linked
['Rihanna']	Rihanna	/m/06mt91
['Riley Finn']	not_linked	not_linked
['Ringgold High School']	Beverly_Hills_High_School	/m/0fr9jp
['Ringo Starr']	Ringo_Starr	/m/01vrnsk
['Riptide the Pelican']	not_linked	not_linked
['Rita Ora']	not_linked	not_linked
['River Shannon']	not_linked	not_linked
['River Thames']	River_Thames	/m/0d2kt
['Riviera']	not_linked	not_linked
['Roald Dahl']	Roald_Dahl	/m/0ff2k
['Roatán']	not_linked	not_linked
['Rob Kardashian']	not_linked	not_linked
['Robbie Hummel']	not_linked	not_linked
['Robert Blake']	not_linked	not_linked
['Robert Boyle']	Robert_F._Boyle	/m/03gyh_z
['Robert Burns']	George_Burns	/m/01t94_1
['Robert Downey Jr.']	Robert_Downey_Jr.	/m/016z2j
['Robert E. Lee']	Robert_E._Lee	/m/06f5j
['Robert F. Kennedy']	Robert_F._Kennedy	/m/06hx2
['Robert Falcon Scott']	not_linked	not_linked
['Robert Frost']	not_linked	not_linked
['Robert Godley']	not_linked	not_linked
['Robert Griffin III']	not_linked	not_linked
['Robert H. Schuller']	Charles_M._Schulz	/m/0blgl
['Robert Hooke']	not_linked	not_linked
['Robert Irvine']	not_linked	not_linked
['Robert Kardashian']	not_linked	not_linked
['Robert Knepper']	not_linked	not_linked
['Robert Koch']	not_linked	not_linked
['Robert Kraft']	not_linked	not_linked
['Robert Menzies']	William_Cameron_Menzies	/m/0638kv
['Robert Pattinson']	Robert_Pattinson	/m/062dn7
['Robeson County']	Jefferson_County	/m/0fbzp
['Robin Cook']	not_linked	not_linked
['Robin Gibb']	Robin_Gibb	/m/0137hn
['Robin Hood: Prince of Thieves']	Robin_Hood:_Prince_of_Thieves	/m/01msrb
['Robin Roberts']	Doris_Roberts	/m/01_j71
['Robin Williams']	Robin_Williams	/m/0dzf_
['Rockford']	Rockford	/m/0sjqm
['Rod Stewart']	Rod_Stewart	/m/0qf11
['Roger Bacon']	Francis_Bacon	/m/030dr
['Roger Federer']	Roger_Federer	/m/01my95
['Roger Howarth']	not_linked	not_linked
['Roger Moore']	Roger_Moore	/m/017lqp
['Roger Sherman']	Richard_M._Sherman	/m/03n0pv
['Roll film']	not_linked	not_linked
['Roma Termini railway station']	not_linked	not_linked
['Roman Abramovich']	not_linked	not_linked
['Roman Catholic Church']	Roman_Catholic_Church	/m/02vxy_
['Roman Empire']	Roman_Empire	/m/06cmp
['Roman emperor']	Holy_Roman_Emperor	/m/0df9z
['Romania']	Romania	/m/06c1y
['Rome']	Rome	/m/06c62
['Romeo']	Rome	/m/06c62
['Romulus and Remus']	not_linked	not_linked
['Ron Howard']	Ron_Howard	/m/0g2lq
['Ron Jaworski']	not_linked	not_linked
['Ron Livingston']	Livingston	/m/03pcgf
['Ron Rivera']	not_linked	not_linked
['Ron Stoppable']	not_linked	not_linked
['Ronald Reagan']	Ronald_Reagan	/m/06c0j
['Ronald Searle']	not_linked	not_linked
['Ronald Weasley']	not_linked	not_linked
['Ronaldinho']	not_linked	not_linked
['Ronaldo']	Ronaldo	/m/0hhqw
['Ronnie Radke']	not_linked	not_linked
['Rooney family']	not_linked	not_linked
['Rosalie Hale']	not_linked	not_linked
['Rosemary Clooney']	George_Clooney	/m/014zcr
['Roshon Fegan']	not_linked	not_linked
['Roth IRA']	not_linked	not_linked
['Rottweiler']	not_linked	not_linked
['Roush Fenway Racing']	not_linked	not_linked
['Roy Lichtenstein']	not_linked	not_linked
['Roy Rogers']	not_linked	not_linked
['Rudolf Virchow']	not_linked	not_linked
['Rufus Wainwright']	Rufus_Wainwright	/m/02_t2t
['Rupert Giles']	not_linked	not_linked
['Rupert Murdoch']	not_linked	not_linked
['Russell Wilson']	Wilson	/m/03bdkd
['Russia']	Russia	/m/06bnz
['Russian Language']	Russian_Language	/m/06b_j
['Russian ruble']	not_linked	not_linked
['Russian']	Russian	/m/0g6ff
['Russo-Japanese War']	Second_Sino-Japanese_War	/m/0j5ym
['Ruth Holdorff']	not_linked	not_linked
['Rutherford B. Hayes']	not_linked	not_linked
['Rwanda']	Rwanda	/m/06dfg
['Ryan Dunn']	Kevin_Dunn	/m/057_yx
['Ryan Gosling']	Ryan_Gosling	/m/03m6_z
['Ryan Lochte']	not_linked	not_linked
['Ryan Newman']	Chris_Newman	/m/02q9kqf
['Ryan Reynolds']	Ryan_Reynolds	/m/036hf4
['Ryan Seacrest']	Ryan_Seacrest	/m/02b9g4
['Ryanair']	Ryanair	/m/01m_zd
['S. E. Hinton']	not_linked	not_linked
['Sacha Baron Cohen']	Sacha_Baron_Cohen	/m/0c9c0
['Sacramento County']	Sacramento_County	/m/0bxqq
['Sacramento']	Sacramento	/m/07bcn
['Sage Stallone']	not_linked	not_linked
['Saguaro']	not_linked	not_linked
['Sahara']	not_linked	not_linked
['Saint Anne']	not_linked	not_linked
['Saint James, Trinidad and Tobago']	Trinidad_and_Tobago_national_football_team	/m/03zbws
['Saint Joe River']	Missouri_River	/m/04ykz
['Saint Joseph']	Saint_Joseph	/m/0135p7
['Saint Lawrence River']	not_linked	not_linked
['Saint Louis University']	Saint_Louis_University	/m/02tz9z
['Saint Lucia']	Saint_Lucia	/m/06s0l
['Saint Lucy']	not_linked	not_linked
['Saint Michael Parish']	Jefferson_Parish	/m/0p4gy
['Saint Nicholas']	not_linked	not_linked
['Saint Paul']	Saint_Paul	/m/0b2lw
['Saint Peter']	not_linked	not_linked
['Saint Petersburg']	Saint_Petersburg	/m/06pr6
['Saint-Domingue']	not_linked	not_linked
['Saki']	not_linked	not_linked
['Salamanca']	not_linked	not_linked
['Salem']	Salem	/m/0d23k
['Salim Khan']	Salim_Kumar	/m/0288crq
['Salisbury']	Salisbury	/m/0txrs
['Sally Field']	Sally_Field	/m/01jw4r
['Sally Pearson']	not_linked	not_linked
['Salman Khan']	Salman_Khan	/m/01s0l0
['Salt Lake City']	Salt_Lake_City	/m/0f2r6
['Salvador Domingo Felipe Jacinto Dalí i Domènech']	not_linked	not_linked
['Sam Bradford']	Bradford	/m/020d8d
['Sam Houston']	not_linked	not_linked
['Sam Shepard']	Sam_Shepard	/m/016yzz
['Sami Yusuf']	not_linked	not_linked
['Samir Nasri']	not_linked	not_linked
['Sammy Davis, Jr.']	Sammy_Davis,_Jr.	/m/01bmlb
['Sammy Hagar']	not_linked	not_linked
['Samsung Group']	not_linked	not_linked
['Samsung Lions']	not_linked	not_linked
['Samuel Gompers']	not_linked	not_linked
['Samuel Morse']	Robert_Morse	/m/048q6x
['Samuel Pepys']	not_linked	not_linked
['Samuel Taylor Coleridge']	not_linked	not_linked
['Samuel de Champlain']	not_linked	not_linked
['San Antonio']	San_Antonio	/m/0f2w0
['San Diego Chargers']	San_Diego_Chargers	/m/06rpd
['San Diego County']	San_Diego_County	/m/0l2rj
['San Diego']	San_Diego	/m/071vr
['San Francisco 49ers']	San_Francisco_49ers	/m/06rny
['San Francisco 4th and King Street Station']	not_linked	not_linked
['San Francisco Bay Area']	San_Francisco_Bay_Area	/m/06pvr
['San Francisco Giants']	San_Francisco_Giants	/m/0713r
['San Francisco']	San_Francisco	/m/0d6lp
['San Joaquin County']	San_Joaquin_County	/m/0l2sr
['San Jose']	San_Jose	/m/0f04v
['San Juan']	San_Juan	/m/0fw4v
['San Miguel de Allende']	San_Lorenzo_de_Almagro	/m/03c0t9
['Sandra Bullock']	Sandra_Bullock	/m/0794g
['Sanjay Gupta']	not_linked	not_linked
['Santa Ana']	Santa_Ana	/m/0jbrr
['Santa Clara University']	Santa_Clara_University	/m/027xx3
['Santa Claus']	not_linked	not_linked
['Santi Cazorla']	not_linked	not_linked
['Santiago de Cuba']	Santiago_de_Cuba	/m/01j4rs
['Santo Domingo']	Santo_Domingo	/m/0fthl
['Sara Paxton']	not_linked	not_linked
['Sarah Dessen']	not_linked	not_linked
['Sarah Hill']	not_linked	not_linked
['Sarajevo']	Sarajevo	/m/06n8j
['Saratoga']	not_linked	not_linked
['Saudi Arabia']	Saudi_Arabia	/m/01z215
['Scarecrow']	not_linked	not_linked
['Scarlett Johansson']	Scarlett_Johansson	/m/02114t
['Schenectady']	Schenectady	/m/0fdpd
['School of Visual Arts']	School_of_Visual_Arts	/m/01hb1t
['Scientist']	Scientist-GB	/m/06q2q
['Scotland']	Scotland	/m/06q1r
['Scott Disick']	not_linked	not_linked
['Scott Joplin']	Janis_Joplin	/m/044k8
['Scott Smith']	not_linked	not_linked
['Scott Weinger']	Chris_Pronger	/m/02y8bn
['Scottie Pippen']	not_linked	not_linked
['Scottsdale Airport']	Scottsdale	/m/0qpqn
['Scottsdale']	Scottsdale	/m/0qpqn
['Seaholm High School']	Stuyvesant_High_School	/m/026036
['Sean Connery']	Sean_Connery	/m/06mr6
['Sean Murray']	not_linked	not_linked
['Sean Payton']	not_linked	not_linked
['Seattle Pilots']	not_linked	not_linked
['Seattle Seahawks']	Seattle_Seahawks	/m/070xg
['Seattle']	Seattle	/m/0d9jr
['Sebastián Piñera']	not_linked	not_linked
['Second Battle of Ypres']	Battle_of_the_Somme	/m/0gjw_
['Sedona']	Sedona	/m/0ny57
['Seine']	not_linked	not_linked
['Selena Gomez']	Selena_Gomez	/m/0gs6vr
['Seminole']	not_linked	not_linked
['Seneca people']	Iroquois	/m/03x1x
['Senegal']	Senegal	/m/06srk
['Seoul']	Seoul	/m/0hsqf
['Serbia']	Serbia	/m/077qn
['Serbian language']	Serbian_language	/m/0k0sb
['Serena Williams']	Serena_Williams	/m/015z4j
['Sergio Agüero']	not_linked	not_linked
['Sergio Romo']	not_linked	not_linked
['Seth MacFarlane']	Seth_MacFarlane	/m/021yw7
['Severn']	not_linked	not_linked
['Sevierville']	not_linked	not_linked
['Sex and the City']	Sex_and_the_City	/m/0l76z
['Seychelles']	Seychelles	/m/06sw9
['Shakira']	Shakira	/m/01wj18h
['Shania Twain']	Shania_Twain	/m/01x0yrt
['Shannen Doherty']	Shannen_Doherty	/m/039crh
['Shannon Brown']	not_linked	not_linked
['Shannon Estuary']	not_linked	not_linked
['Shannon Hoon']	not_linked	not_linked
['Shannon River']	not_linked	not_linked
['Shannon Walker Williams']	JoBeth_Williams	/m/03cn92
['Shao Kahn']	not_linked	not_linked
['Sharonville']	not_linked	not_linked
['Shawn Johnson']	Mark_Johnson	/m/02779r4
['Shawnee Mission West High School']	DeWitt_Clinton_High_School	/m/09r4xx
['Shawnee Smith']	not_linked	not_linked
['Shawnee']	not_linked	not_linked
['Shelby Blackstock']	not_linked	not_linked
['Shelly Wright']	not_linked	not_linked
['Sheree Gustin']	not_linked	not_linked
['Sherlock Holmes']	Sherlock_Holmes	/m/04n52p6
['Sherri Shepherd']	Sherri_Shepherd	/m/0c33pl
['Sherrod Brown']	not_linked	not_linked
